Test,Unit,SourceYear,n_obs
Silver,mg/l,2023,46
Silver,mg/l,2024,42
Silver,mg/l,2025,25
"Silver, Dissolved",mg/l,2000,36
"Silver, Dissolved",mg/l,2001,28
"Silver, Dissolved",mg/l,2002,49
"Silver, Dissolved",mg/l,2003,77
"Silver, Dissolved",mg/l,2004,87
"Silver, Dissolved",mg/l,2005,68
"Silver, Dissolved",mg/l,2010,106
"Silver, Dissolved",mg/l,2011,21
"Silver, Dissolved",mg/l,2016,4
"Silver, Dissolved",mg/l,2017,12
"Silver, Dissolved",mg/l,2018,12
"Silver, Dissolved",mg/l,2019,12
"Silver, Dissolved",mg/l,2020,12
"Silver, Dissolved",mg/l,2021,12
"Silver, Dissolved",mg/l,2022,12
"Silver, Dissolved",mg/l,2023,12
"Silver, Dissolved",mg/l,2024,21
"Silver, Dissolved",mg/l,2025,8
Simazine,mg/l,2000,401
Simazine,mg/l,2001,648
Simazine,mg/l,2002,864
Simazine,mg/l,2003,866
Simazine,mg/l,2004,821
Simazine,mg/l,2005,787
Simazine,mg/l,2006,703
Simazine,mg/l,2007,674
Simazine,mg/l,2008,690
Simazine,mg/l,2009,454
Simazine,mg/l,2010,355
Simazine,mg/l,2011,353
Simazine,mg/l,2012,335
Simazine,mg/l,2013,358
Simazine,mg/l,2014,394
Simazine,mg/l,2015,310
Simazine,mg/l,2016,22
Sodium,mg/l,2000,50
Sodium,mg/l,2001,29
Sodium,mg/l,2002,78
Sodium,mg/l,2003,107
Sodium,mg/l,2004,58
Sodium,mg/l,2005,44
Sodium,mg/l,2006,45
Sodium,mg/l,2007,54
Sodium,mg/l,2008,47
Sodium,mg/l,2009,12
Sodium,mg/l,2013,2
Sodium,mg/l,2016,3
Sodium,mg/l,2017,1
Sodium,mg/l,2020,1
Sodium,mg/l,2021,1
Sodium,mg/l,2023,1
Sodium,mg/l,2025,2
"Sodium, Dissolved",mg/l,2001,5
"Sodium, Dissolved",mg/l,2002,7
"Sodium, Dissolved",mg/l,2003,3
"Sodium, Dissolved",mg/l,2004,2
"Sodium, Dissolved",mg/l,2007,20
"Sodium, Dissolved",mg/l,2008,2
"Sodium, Dissolved",mg/l,2010,50
"Sodium, Dissolved",mg/l,2011,21
"Sodium, Dissolved",mg/l,2012,1
"Sodium, Dissolved",mg/l,2013,1
"Sodium, Dissolved",mg/l,2016,4
"Sodium, Dissolved",mg/l,2017,1
"Sodium, Dissolved",mg/l,2018,1
"Sodium, Dissolved",mg/l,2021,1
"Sodium, Dissolved",mg/l,2025,1
"Solids, Suspended at 105 C",mg/l,2000,30863
"Solids, Suspended at 105 C",mg/l,2001,44833
"Solids, Suspended at 105 C",mg/l,2002,54882
"Solids, Suspended at 105 C",mg/l,2003,54886
"Solids, Suspended at 105 C",mg/l,2004,56353
"Solids, Suspended at 105 C",mg/l,2005,56579
"Solids, Suspended at 105 C",mg/l,2006,51195
"Solids, Suspended at 105 C",mg/l,2007,49359
"Solids, Suspended at 105 C",mg/l,2008,49182
"Solids, Suspended at 105 C",mg/l,2009,43349
"Solids, Suspended at 105 C",mg/l,2010,41439
"Solids, Suspended at 105 C",mg/l,2011,41170
"Solids, Suspended at 105 C",mg/l,2012,41178
"Solids, Suspended at 105 C",mg/l,2013,40749
"Solids, Suspended at 105 C",mg/l,2014,40576
"Solids, Suspended at 105 C",mg/l,2015,40770
"Solids, Suspended at 105 C",mg/l,2016,40783
"Solids, Suspended at 105 C",mg/l,2017,40024
"Solids, Suspended at 105 C",mg/l,2018,40413
"Solids, Suspended at 105 C",mg/l,2019,39422
"Solids, Suspended at 105 C",mg/l,2020,37269
"Solids, Suspended at 105 C",mg/l,2021,37819
"Solids, Suspended at 105 C",mg/l,2022,38080
"Solids, Suspended at 105 C",mg/l,2023,38953
"Solids, Suspended at 105 C",mg/l,2024,39547
"Solids, Suspended at 105 C",mg/l,2025,27193
"Solids, Suspended, non-volatile at 500 C",mg/l,2000,16
"Solids, Suspended, non-volatile at 500 C",mg/l,2001,25
"Solids, Suspended, non-volatile at 500 C",mg/l,2002,25
"Solids, Suspended, non-volatile at 500 C",mg/l,2003,31
"Solids, Suspended, non-volatile at 500 C",mg/l,2004,35
"Solids, Suspended, non-volatile at 500 C",mg/l,2005,35
"Solids, Suspended, non-volatile at 500 C",mg/l,2006,26
"Solids, Suspended, non-volatile at 500 C",mg/l,2007,9
"Solids, non-volatile at 500 C",mg/l,2000,179
"Solids, non-volatile at 500 C",mg/l,2001,262
"Solids, non-volatile at 500 C",mg/l,2002,251
"Solids, non-volatile at 500 C",mg/l,2003,207
"Solids, non-volatile at 500 C",mg/l,2004,155
"Solids, non-volatile at 500 C",mg/l,2005,110
"Solids, non-volatile at 500 C",mg/l,2006,80
"Solids, non-volatile at 500 C",mg/l,2007,67
"Solids, non-volatile at 500 C",mg/l,2008,40
"Solids, non-volatile at 500 C",mg/l,2009,19
"Solids, non-volatile at 500 C",mg/l,2012,1
Streptococci : Faecal : Confirmed : MF,no/100ml,2002,1
Streptococci : Faecal : Confirmed : MF,no/100ml,2003,4
Streptococci : Faecal : Confirmed : MF,no/100ml,2004,176
Streptococci : Faecal : Confirmed : MF,no/100ml,2005,30
Streptococci : Faecal : Confirmed : MF,no/100ml,2006,48
Streptococci : Faecal : Confirmed : MF,no/100ml,2007,27
Streptococci : Faecal : Confirmed : MF,no/100ml,2008,30
Streptococci : Faecal : Confirmed : MF,no/100ml,2009,26
Streptococci : Faecal : Confirmed : MF,no/100ml,2010,17
Streptococci : Faecal : Confirmed : MF,no/100ml,2011,32
Streptococci : Faecal : Confirmed : MF,no/100ml,2012,16
Streptococci : Faecal : Confirmed : MF,no/100ml,2013,117
Streptococci : Faecal : Confirmed : MF,no/100ml,2014,642
Streptococci : Faecal : Confirmed : MF,no/100ml,2015,807
Streptococci : Faecal : Confirmed : MF,no/100ml,2016,805
Streptococci : Faecal : Confirmed : MF,no/100ml,2017,809
Streptococci : Faecal : Confirmed : MF,no/100ml,2018,768
Streptococci : Faecal : Confirmed : MF,no/100ml,2019,749
Streptococci : Faecal : Confirmed : MF,no/100ml,2020,785
Streptococci : Faecal : Confirmed : MF,no/100ml,2021,716
Streptococci : Faecal : Confirmed : MF,no/100ml,2022,634
Streptococci : Faecal : Confirmed : MF,no/100ml,2023,651
Streptococci : Faecal : Confirmed : MF,no/100ml,2024,411
Streptococci : Faecal : Confirmed : MF,no/100ml,2025,217
Streptococci : Faecal : Presumptive : MF,no/100ml,2000,22
Streptococci : Faecal : Presumptive : MF,no/100ml,2001,287
Streptococci : Faecal : Presumptive : MF,no/100ml,2002,646
Streptococci : Faecal : Presumptive : MF,no/100ml,2003,815
Streptococci : Faecal : Presumptive : MF,no/100ml,2004,1019
Streptococci : Faecal : Presumptive : MF,no/100ml,2005,972
Streptococci : Faecal : Presumptive : MF,no/100ml,2006,802
Streptococci : Faecal : Presumptive : MF,no/100ml,2007,770
Streptococci : Faecal : Presumptive : MF,no/100ml,2008,686
Streptococci : Faecal : Presumptive : MF,no/100ml,2009,670
Streptococci : Faecal : Presumptive : MF,no/100ml,2010,656
Streptococci : Faecal : Presumptive : MF,no/100ml,2011,711
Streptococci : Faecal : Presumptive : MF,no/100ml,2012,639
Streptococci : Faecal : Presumptive : MF,no/100ml,2013,676
Streptococci : Faecal : Presumptive : MF,no/100ml,2014,714
Streptococci : Faecal : Presumptive : MF,no/100ml,2015,699
Streptococci : Faecal : Presumptive : MF,no/100ml,2016,701
Streptococci : Faecal : Presumptive : MF,no/100ml,2017,695
Streptococci : Faecal : Presumptive : MF,no/100ml,2018,662
Streptococci : Faecal : Presumptive : MF,no/100ml,2019,647
Streptococci : Faecal : Presumptive : MF,no/100ml,2020,667
Streptococci : Faecal : Presumptive : MF,no/100ml,2021,625
Streptococci : Faecal : Presumptive : MF,no/100ml,2022,531
Streptococci : Faecal : Presumptive : MF,no/100ml,2023,544
Streptococci : Faecal : Presumptive : MF,no/100ml,2024,304
Streptococci : Faecal : Presumptive : MF,no/100ml,2025,165
Strontium,mg/l,2000,7
Strontium,mg/l,2001,1
Strontium,mg/l,2002,1
Strontium,mg/l,2003,3
Strontium,mg/l,2006,31
Strontium,mg/l,2007,42
Strontium,mg/l,2008,36
Strontium,mg/l,2009,9
Strontium,mg/l,2013,2
Strontium,mg/l,2016,3
Strontium,mg/l,2017,1
Strontium,mg/l,2021,1
Strontium,mg/l,2023,1
Strontium,mg/l,2025,2
Styrene :- {Vinylbenzene},mg/l,2000,2
Styrene :- {Vinylbenzene},mg/l,2001,27
Styrene :- {Vinylbenzene},mg/l,2002,47
Styrene :- {Vinylbenzene},mg/l,2003,53
Styrene :- {Vinylbenzene},mg/l,2004,23
Styrene :- {Vinylbenzene},mg/l,2005,22
Styrene :- {Vinylbenzene},mg/l,2006,5
Styrene :- {Vinylbenzene},mg/l,2007,4
Styrene :- {Vinylbenzene},mg/l,2008,1
Styrene :- {Vinylbenzene},mg/l,2009,14
Styrene :- {Vinylbenzene},mg/l,2010,1
Styrene :- {Vinylbenzene},mg/l,2012,1
Styrene :- {Vinylbenzene},mg/l,2013,7
Styrene :- {Vinylbenzene},mg/l,2014,30
Sulcofuron,mg/l,2000,126
Sulcofuron,mg/l,2001,205
Sulcofuron,mg/l,2002,273
Sulcofuron,mg/l,2003,340
Sulcofuron,mg/l,2004,298
Sulcofuron,mg/l,2005,258
Sulcofuron,mg/l,2006,110
Sulcofuron,mg/l,2007,75
Sulcofuron,mg/l,2008,129
Sulcofuron,mg/l,2009,78
Sulcofuron,mg/l,2010,75
Sulcofuron,mg/l,2011,68
Sulcofuron,mg/l,2012,69
Sulcofuron,mg/l,2013,59
Sulcofuron,mg/l,2014,35
Sulcofuron,mg/l,2015,18
Sulcofuron,mg/l,2016,14
Sulcofuron,mg/l,2017,18
Sulcofuron,mg/l,2018,12
Sulcofuron,mg/l,2019,13
Sulcofuron,mg/l,2020,12
Sulcofuron,mg/l,2021,15
Sulcofuron,mg/l,2022,17
Sulcofuron,mg/l,2023,14
Sulcofuron,mg/l,2024,17
Sulcofuron,mg/l,2025,7
Sulphate as SO4,mg/l,2000,607
Sulphate as SO4,mg/l,2001,654
Sulphate as SO4,mg/l,2002,801
Sulphate as SO4,mg/l,2003,746
Sulphate as SO4,mg/l,2004,715
Sulphate as SO4,mg/l,2005,621
Sulphate as SO4,mg/l,2006,575
Sulphate as SO4,mg/l,2007,417
Sulphate as SO4,mg/l,2008,363
Sulphate as SO4,mg/l,2009,115
Sulphate as SO4,mg/l,2010,40
Sulphate as SO4,mg/l,2011,17
Sulphate as SO4,mg/l,2012,12
Sulphate as SO4,mg/l,2013,12
Sulphate as SO4,mg/l,2016,4
Sulphate as SO4,mg/l,2017,8
Sulphate as SO4,mg/l,2020,1
Sulphate as SO4,mg/l,2021,1
Sulphate as SO4,mg/l,2023,1
Sulphate as SO4,mg/l,2025,2
"Sulphate, Dissolved as SO4",mg/l,2000,41
"Sulphate, Dissolved as SO4",mg/l,2001,34
"Sulphate, Dissolved as SO4",mg/l,2002,51
"Sulphate, Dissolved as SO4",mg/l,2003,46
"Sulphate, Dissolved as SO4",mg/l,2004,48
"Sulphate, Dissolved as SO4",mg/l,2007,20
"Sulphate, Dissolved as SO4",mg/l,2008,2
"Sulphate, Dissolved as SO4",mg/l,2010,49
"Sulphate, Dissolved as SO4",mg/l,2011,21
"Sulphate, Dissolved as SO4",mg/l,2012,1
"Sulphate, Dissolved as SO4",mg/l,2016,2
"Sulphate, Dissolved as SO4",mg/l,2021,1
"Sulphate, Dissolved as SO4",mg/l,2025,1
Sulphide as S,mg/l,2000,7
Sulphide as S,mg/l,2001,4
Sulphide as S,mg/l,2002,41
Sulphide as S,mg/l,2003,20
Sulphide as S,mg/l,2004,40
Sulphide as S,mg/l,2005,12
Sulphide as S,mg/l,2006,10
Sulphide as S,mg/l,2007,10
Sulphide as S,mg/l,2008,10
Sulphide as S,mg/l,2009,5
Sulphide as S,mg/l,2013,1
TDE -op,mg/l,2000,116
TDE -op,mg/l,2001,124
TDE -op,mg/l,2002,156
TDE -op,mg/l,2003,160
TDE -op,mg/l,2004,140
TDE -op,mg/l,2005,138
TDE -op,mg/l,2006,114
TDE -op,mg/l,2007,60
TDE -op,mg/l,2008,36
TDE -op,mg/l,2009,24
TDE -op,mg/l,2012,2
TDE -op,mg/l,2013,6
TDE -op,mg/l,2014,30
TDE -op,mg/l,2017,2
TDE -pp,mg/l,2000,481
TDE -pp,mg/l,2001,1006
TDE -pp,mg/l,2002,1226
TDE -pp,mg/l,2003,1261
TDE -pp,mg/l,2004,1321
TDE -pp,mg/l,2005,1246
TDE -pp,mg/l,2006,837
TDE -pp,mg/l,2007,738
TDE -pp,mg/l,2008,765
TDE -pp,mg/l,2009,533
TDE -pp,mg/l,2010,428
TDE -pp,mg/l,2011,424
TDE -pp,mg/l,2012,396
TDE -pp,mg/l,2013,421
TDE -pp,mg/l,2014,441
TDE -pp,mg/l,2015,329
TDE -pp,mg/l,2016,51
TDE -pp,mg/l,2017,2
Tecnazene,mg/l,2000,85
Tecnazene,mg/l,2001,60
Tecnazene,mg/l,2002,61
Tecnazene,mg/l,2003,64
Tecnazene,mg/l,2004,69
Tecnazene,mg/l,2005,56
Tecnazene,mg/l,2006,51
Tecnazene,mg/l,2007,51
Tecnazene,mg/l,2008,20
Tecnazene,mg/l,2009,9
Tecnazene,mg/l,2012,2
Tecnazene,mg/l,2013,6
Tecnazene,mg/l,2014,30
Tecnazene,mg/l,2017,2
Temperature of Water,cel,2000,13756
Temperature of Water,cel,2001,23353
Temperature of Water,cel,2002,30282
Temperature of Water,cel,2003,32904
Temperature of Water,cel,2004,33575
Temperature of Water,cel,2005,33619
Temperature of Water,cel,2006,28466
Temperature of Water,cel,2007,26569
Temperature of Water,cel,2008,24160
Temperature of Water,cel,2009,19019
Temperature of Water,cel,2010,13805
Temperature of Water,cel,2011,13782
Temperature of Water,cel,2012,13301
Temperature of Water,cel,2013,12995
Temperature of Water,cel,2014,12181
Temperature of Water,cel,2015,12009
Temperature of Water,cel,2016,11246
Temperature of Water,cel,2017,8893
Temperature of Water,cel,2018,8911
Temperature of Water,cel,2019,9246
Temperature of Water,cel,2020,8788
Temperature of Water,cel,2021,8802
Temperature of Water,cel,2022,8783
Temperature of Water,cel,2023,8921
Temperature of Water,cel,2024,9134
Temperature of Water,cel,2025,6471
Terbutryn,mg/l,2000,145
Terbutryn,mg/l,2001,142
Terbutryn,mg/l,2002,183
Terbutryn,mg/l,2003,180
Terbutryn,mg/l,2004,205
Terbutryn,mg/l,2005,178
Terbutryn,mg/l,2006,96
Terbutryn,mg/l,2007,109
Terbutryn,mg/l,2008,100
Terbutryn,mg/l,2009,38
Terbutryn,mg/l,2012,2
Terbutryn,mg/l,2013,6
Terbutryn,mg/l,2014,30
Tetrabutyl Tin as Cation,mg/l,2001,22
Tetrabutyl Tin as Cation,mg/l,2002,36
Tetrabutyl Tin as Cation,mg/l,2003,34
Tetrabutyl Tin as Cation,mg/l,2004,31
Tetrabutyl Tin as Cation,mg/l,2005,30
Tetrabutyl Tin as Cation,mg/l,2006,60
Tetrabutyl Tin as Cation,mg/l,2007,25
Tetrabutyl Tin as Cation,mg/l,2008,12
Tetrabutyl Tin as Cation,mg/l,2012,1
Tetrabutyl Tin as Cation,mg/l,2013,6
Tetrabutyl Tin as Cation,mg/l,2014,31
Tetrachloroethylene :- {Perchloroethylene},mg/l,2000,604
Tetrachloroethylene :- {Perchloroethylene},mg/l,2001,1242
Tetrachloroethylene :- {Perchloroethylene},mg/l,2002,1465
Tetrachloroethylene :- {Perchloroethylene},mg/l,2003,1495
Tetrachloroethylene :- {Perchloroethylene},mg/l,2004,1585
Tetrachloroethylene :- {Perchloroethylene},mg/l,2005,1476
Tetrachloroethylene :- {Perchloroethylene},mg/l,2006,1159
Tetrachloroethylene :- {Perchloroethylene},mg/l,2007,1095
Tetrachloroethylene :- {Perchloroethylene},mg/l,2008,1177
Tetrachloroethylene :- {Perchloroethylene},mg/l,2009,655
Tetrachloroethylene :- {Perchloroethylene},mg/l,2010,500
Tetrachloroethylene :- {Perchloroethylene},mg/l,2011,505
Tetrachloroethylene :- {Perchloroethylene},mg/l,2012,481
Tetrachloroethylene :- {Perchloroethylene},mg/l,2013,497
Tetrachloroethylene :- {Perchloroethylene},mg/l,2014,506
Tetrachloroethylene :- {Perchloroethylene},mg/l,2015,400
Tetrachloroethylene :- {Perchloroethylene},mg/l,2016,84
Tetrachloroethylene :- {Perchloroethylene},mg/l,2017,24
Tetrachloroethylene :- {Perchloroethylene},mg/l,2018,23
Tetrachloroethylene :- {Perchloroethylene},mg/l,2019,23
Tetrachloroethylene :- {Perchloroethylene},mg/l,2020,21
Tetrachloroethylene :- {Perchloroethylene},mg/l,2021,12
Tetrachloroethylene :- {Perchloroethylene},mg/l,2022,12
Tetrachloroethylene :- {Perchloroethylene},mg/l,2023,12
Tetrachloroethylene :- {Perchloroethylene},mg/l,2024,13
Tetrachloroethylene :- {Perchloroethylene},mg/l,2025,8
Tetraphenyl Tin as Cation,mg/l,2001,132
Tetraphenyl Tin as Cation,mg/l,2002,184
Tetraphenyl Tin as Cation,mg/l,2003,102
Tetraphenyl Tin as Cation,mg/l,2004,43
Tetraphenyl Tin as Cation,mg/l,2005,8
Tetraphenyl Tin as Cation,mg/l,2006,36
Tetraphenyl Tin as Cation,mg/l,2007,2
Tetraphenyl Tin as Cation,mg/l,2008,1
Tetraphenyl Tin as Cation,mg/l,2012,1
Tetraphenyl Tin as Cation,mg/l,2013,6
Tetraphenyl Tin as Cation,mg/l,2014,31
Thiocyanate as CNS,mg/l,2000,69
Thiocyanate as CNS,mg/l,2001,48
Thiocyanate as CNS,mg/l,2002,65
Thiocyanate as CNS,mg/l,2003,47
Thiocyanate as CNS,mg/l,2004,51
Thiocyanate as CNS,mg/l,2005,50
Thiocyanate as CNS,mg/l,2006,4
Thiocyanate as CNS,mg/l,2007,2
Thiocyanate as CNS,mg/l,2008,2
Thiocyanate as CNS,mg/l,2013,1
Tin,mg/l,2000,123
Tin,mg/l,2001,153
Tin,mg/l,2002,187
Tin,mg/l,2003,251
Tin,mg/l,2004,309
Tin,mg/l,2005,309
Tin,mg/l,2006,207
Tin,mg/l,2007,230
Tin,mg/l,2008,185
Tin,mg/l,2009,60
Tin,mg/l,2010,37
Tin,mg/l,2011,24
Tin,mg/l,2012,24
Tin,mg/l,2013,25
Tin,mg/l,2014,24
Tin,mg/l,2015,24
Tin,mg/l,2016,24
Tin,mg/l,2017,24
Tin,mg/l,2018,24
Tin,mg/l,2019,12
Tin,mg/l,2020,12
Tin,mg/l,2021,12
Tin,mg/l,2022,12
Tin,mg/l,2023,12
Tin,mg/l,2024,12
Tin,mg/l,2025,8
"Tin, Dissolved",mg/l,2000,26
"Tin, Dissolved",mg/l,2001,18
"Tin, Dissolved",mg/l,2002,25
"Tin, Dissolved",mg/l,2003,22
"Tin, Dissolved",mg/l,2004,22
"Tin, Dissolved",mg/l,2005,23
"Tin, Dissolved",mg/l,2006,6
Titanium,mg/l,2000,27
Titanium,mg/l,2001,63
Titanium,mg/l,2002,98
Titanium,mg/l,2003,94
Titanium,mg/l,2004,74
Titanium,mg/l,2005,79
Titanium,mg/l,2006,100
Titanium,mg/l,2007,114
Titanium,mg/l,2008,128
Titanium,mg/l,2009,26
Titanium,mg/l,2013,1
"Titanium, Filtered",mg/l,2001,11
"Titanium, Filtered",mg/l,2002,47
"Titanium, Filtered",mg/l,2003,46
"Titanium, Filtered",mg/l,2004,46
"Titanium, Filtered",mg/l,2005,46
"Titanium, Filtered",mg/l,2006,6
Toluene :- {Methylbenzene},mg/l,2000,337
Toluene :- {Methylbenzene},mg/l,2001,346
Toluene :- {Methylbenzene},mg/l,2002,531
Toluene :- {Methylbenzene},mg/l,2003,512
Toluene :- {Methylbenzene},mg/l,2004,416
Toluene :- {Methylbenzene},mg/l,2005,391
Toluene :- {Methylbenzene},mg/l,2006,410
Toluene :- {Methylbenzene},mg/l,2007,357
Toluene :- {Methylbenzene},mg/l,2008,294
Toluene :- {Methylbenzene},mg/l,2009,141
Toluene :- {Methylbenzene},mg/l,2010,61
Toluene :- {Methylbenzene},mg/l,2011,54
Toluene :- {Methylbenzene},mg/l,2012,59
Toluene :- {Methylbenzene},mg/l,2013,65
Toluene :- {Methylbenzene},mg/l,2014,76
Toluene :- {Methylbenzene},mg/l,2015,24
Toluene :- {Methylbenzene},mg/l,2016,12
Toluene :- {Methylbenzene},mg/l,2017,12
Toluene :- {Methylbenzene},mg/l,2018,12
Toluene :- {Methylbenzene},mg/l,2019,11
Transmittance at 254 nm,%,2003,17
Transmittance at 254 nm,%,2004,27
Transmittance at 254 nm,%,2005,28
Transmittance at 254 nm,%,2006,36
Tri-n-butyl phosphate,mg/l,2000,12
Tri-n-butyl phosphate,mg/l,2001,7
Tri-n-butyl phosphate,mg/l,2002,10
Tri-n-butyl phosphate,mg/l,2003,10
Tri-n-butyl phosphate,mg/l,2004,13
Tri-n-butyl phosphate,mg/l,2005,12
Tri-n-butyl phosphate,mg/l,2006,13
Tri-n-butyl phosphate,mg/l,2007,12
Tri-n-butyl phosphate,mg/l,2008,11
Tri-n-butyl phosphate,mg/l,2009,12
Triazophos,mg/l,2000,247
Triazophos,mg/l,2001,216
Triazophos,mg/l,2002,415
Triazophos,mg/l,2003,421
Triazophos,mg/l,2004,377
Triazophos,mg/l,2005,361
Triazophos,mg/l,2006,337
Triazophos,mg/l,2007,253
Triazophos,mg/l,2008,198
Triazophos,mg/l,2009,87
Triazophos,mg/l,2010,36
Triazophos,mg/l,2011,34
Triazophos,mg/l,2012,35
Triazophos,mg/l,2013,33
Triazophos,mg/l,2014,30
Tributyl Tin as Cation,mg/l,2000,500
Tributyl Tin as Cation,mg/l,2001,608
Tributyl Tin as Cation,mg/l,2002,885
Tributyl Tin as Cation,mg/l,2003,948
Tributyl Tin as Cation,mg/l,2004,880
Tributyl Tin as Cation,mg/l,2005,710
Tributyl Tin as Cation,mg/l,2006,631
Tributyl Tin as Cation,mg/l,2007,603
Tributyl Tin as Cation,mg/l,2008,689
Tributyl Tin as Cation,mg/l,2009,467
Tributyl Tin as Cation,mg/l,2010,402
Tributyl Tin as Cation,mg/l,2011,413
Tributyl Tin as Cation,mg/l,2012,391
Tributyl Tin as Cation,mg/l,2013,428
Tributyl Tin as Cation,mg/l,2014,436
Tributyl Tin as Cation,mg/l,2015,331
Tributyl Tin as Cation,mg/l,2016,38
Tributyl Tin as Cation,mg/l,2017,12
Tributyl Tin as Cation,mg/l,2018,14
Tributyl Tin as Cation,mg/l,2019,14
Tributyl Tin as Cation,mg/l,2020,12
Tributyl Tin as Cation,mg/l,2021,12
Tributyl Tin as Cation,mg/l,2022,12
Tributyl Tin as Cation,mg/l,2023,111
Tributyl Tin as Cation,mg/l,2024,132
Tributyl Tin as Cation,mg/l,2025,65
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2000,283
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2001,306
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2002,363
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2003,376
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2004,360
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2005,311
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2006,128
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2007,216
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2008,530
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2009,378
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2010,334
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2011,330
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2012,311
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2013,334
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2014,326
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2015,270
"Trichlorobenzene : Total (123-, 124-, 135-)",mg/l,2016,53
Trichloroethylene :- {Trichloroethene},mg/l,2000,597
Trichloroethylene :- {Trichloroethene},mg/l,2001,1242
Trichloroethylene :- {Trichloroethene},mg/l,2002,1477
Trichloroethylene :- {Trichloroethene},mg/l,2003,1421
Trichloroethylene :- {Trichloroethene},mg/l,2004,1432
Trichloroethylene :- {Trichloroethene},mg/l,2005,1312
Trichloroethylene :- {Trichloroethene},mg/l,2006,1081
Trichloroethylene :- {Trichloroethene},mg/l,2007,1053
Trichloroethylene :- {Trichloroethene},mg/l,2008,1123
Trichloroethylene :- {Trichloroethene},mg/l,2009,602
Trichloroethylene :- {Trichloroethene},mg/l,2010,529
Trichloroethylene :- {Trichloroethene},mg/l,2011,536
Trichloroethylene :- {Trichloroethene},mg/l,2012,514
Trichloroethylene :- {Trichloroethene},mg/l,2013,533
Trichloroethylene :- {Trichloroethene},mg/l,2014,540
Trichloroethylene :- {Trichloroethene},mg/l,2015,431
Trichloroethylene :- {Trichloroethene},mg/l,2016,97
Trichloroethylene :- {Trichloroethene},mg/l,2017,40
Trichloroethylene :- {Trichloroethene},mg/l,2018,35
Trichloroethylene :- {Trichloroethene},mg/l,2019,36
Trichloroethylene :- {Trichloroethene},mg/l,2020,34
Trichloroethylene :- {Trichloroethene},mg/l,2021,25
Trichloroethylene :- {Trichloroethene},mg/l,2022,23
Trichloroethylene :- {Trichloroethene},mg/l,2023,24
Trichloroethylene :- {Trichloroethene},mg/l,2024,24
Trichloroethylene :- {Trichloroethene},mg/l,2025,17
Triclopyr,mg/l,2000,27
Triclopyr,mg/l,2001,39
Triclopyr,mg/l,2002,43
Triclopyr,mg/l,2003,64
Triclopyr,mg/l,2004,46
Triclopyr,mg/l,2005,47
Triclopyr,mg/l,2006,35
Triclopyr,mg/l,2007,19
Triclopyr,mg/l,2008,2
Triclopyr,mg/l,2009,6
Triclopyr,mg/l,2013,6
Triclopyr,mg/l,2014,30
Triclosan,mg/l,2005,56
Triclosan,mg/l,2006,2
Triclosan,mg/l,2008,17
Triclosan,mg/l,2009,10
Triclosan,mg/l,2013,6
Triclosan,mg/l,2014,30
Trietazine,mg/l,2000,12
Trietazine,mg/l,2001,8
Trietazine,mg/l,2002,11
Trietazine,mg/l,2003,11
Trietazine,mg/l,2004,8
Trietazine,mg/l,2005,11
Trietazine,mg/l,2006,35
Trietazine,mg/l,2007,11
Trietazine,mg/l,2008,12
Trietazine,mg/l,2009,23
Trietazine,mg/l,2012,2
Trietazine,mg/l,2013,6
Trietazine,mg/l,2014,30
Trifluralin,mg/l,2000,562
Trifluralin,mg/l,2001,601
Trifluralin,mg/l,2002,837
Trifluralin,mg/l,2003,1030
Trifluralin,mg/l,2004,908
Trifluralin,mg/l,2005,831
Trifluralin,mg/l,2006,562
Trifluralin,mg/l,2007,490
Trifluralin,mg/l,2008,506
Trifluralin,mg/l,2009,431
Trifluralin,mg/l,2010,356
Trifluralin,mg/l,2011,354
Trifluralin,mg/l,2012,325
Trifluralin,mg/l,2013,350
Trifluralin,mg/l,2014,379
Trifluralin,mg/l,2015,297
Trifluralin,mg/l,2016,19
Trifluralin,mg/l,2017,2
Triphenyl Tin as Cation,mg/l,2000,485
Triphenyl Tin as Cation,mg/l,2001,417
Triphenyl Tin as Cation,mg/l,2002,649
Triphenyl Tin as Cation,mg/l,2003,725
Triphenyl Tin as Cation,mg/l,2004,657
Triphenyl Tin as Cation,mg/l,2005,648
Triphenyl Tin as Cation,mg/l,2006,517
Triphenyl Tin as Cation,mg/l,2007,562
Triphenyl Tin as Cation,mg/l,2008,606
Triphenyl Tin as Cation,mg/l,2009,427
